re-presents	ɹ iː p ɹ ɪ z ɛ n t s	ɹ iː . p ɹ ɪ . z ɛ n t s
reach	ɹ iː t͡ʃ	ɹ iː t͡ʃ
reach out	ɹ iː t͡ʃ aʊ t	ɹ iː t͡ʃ . aʊ t
reach-me-down	ɹ iː t͡ʃ m ɪ d aʊ n	ɹ iː t͡ʃ . m ɪ . d aʊ n
reach-me-downs	ɹ iː t͡ʃ m ɪ d aʊ n z	ɹ iː t͡ʃ . m ɪ . d aʊ n z
reached	ɹ iː t͡ʃ t	ɹ iː t͡ʃ t
reached out	ɹ iː t͡ʃ t aʊ t	ɹ iː t͡ʃ t . aʊ t
reaches	ɹ iː t͡ʃ ɪ z	ɹ iː . t͡ʃ ɪ z
reaches out	ɹ iː t͡ʃ ɪ z aʊ t	ɹ iː . t͡ʃ ɪ z . aʊ t
reaching	ɹ iː t͡ʃ ɪ ŋ	ɹ iː . t͡ʃ ɪ ŋ
react	ɹ ɪ æ k t	ɹ ɪ . æ k t
react against	ɹ ɪ æ k t ə ɡ ɛ n s t	ɹ ɪ . æ k t . ə . ɡ ɛ n s t
react on	ɹ ɪ æ k t ɒ n	ɹ ɪ . æ k t . ɒ n
react upon	ɹ ɪ æ k t ə p ɒ n	ɹ ɪ . æ k t . ə . p ɒ n
reacted	ɹ ɪ æ k t ɪ d	ɹ ɪ . æ k . t ɪ d
reacted against	ɹ ɪ æ k t ɪ d ə ɡ ɛ n s t	ɹ ɪ . æ k . t ɪ d . ə . ɡ ɛ n s t
reacted on	ɹ ɪ æ k t ɪ d ɒ n	ɹ ɪ . æ k . t ɪ d . ɒ n
reacted upon	ɹ ɪ æ k t ɪ d ə p ɒ n	ɹ ɪ . æ k . t ɪ d . ə . p ɒ n
reacting against	ɹ ɪ æ k t ɪ ŋ ə ɡ ɛ n s t	ɹ ɪ . æ k . t ɪ ŋ . ə . ɡ ɛ n s t
reaction	ɹ ɪ æ k ʃ n̩	ɹ ɪ . æ k . ʃ n̩
reactionaries	ɹ ɪ æ k ʃ n̩ ə ɹ ɪ z	ɹ ɪ . æ k . ʃ n̩ . ə . ɹ ɪ z
reactions	ɹ ɪ æ k ʃ n̩ z	ɹ ɪ . æ k . ʃ n̩ z
reactivate	ɹ ɪ æ k t ɪ v eɪ t	ɹ ɪ . æ k . t ɪ . v eɪ t
reactivated	ɹ ɪ æ k t ɪ v eɪ t ɪ d	ɹ ɪ . æ k . t ɪ . v eɪ . t ɪ d
reactivates	ɹ ɪ æ k t ɪ v eɪ t s	ɹ ɪ . æ k . t ɪ . v eɪ t s
reactivating	ɹ ɪ æ k t ɪ v eɪ t ɪ ŋ	ɹ ɪ . æ k . t ɪ . v eɪ . t ɪ ŋ
reactive	ɹ ɪ æ k t ɪ v	ɹ ɪ . æ k . t ɪ v
reactively	ɹ ɪ æ k t ɪ v l ɪ	ɹ ɪ . æ k . t ɪ v . l ɪ
reactiveness	ɹ ɪ æ k t ɪ v n ɪ s	ɹ ɪ . æ k . t ɪ v . n ɪ s
reactors	ɹ ɪ æ k t ə z	ɹ ɪ . æ k . t ə z
reacts	ɹ ɪ æ k t s	ɹ ɪ . æ k t s
reacts against	ɹ ɪ æ k t s ə ɡ ɛ n s t	ɹ ɪ . æ k t s . ə . ɡ ɛ n s t
reacts on	ɹ ɪ æ k t s ɒ n	ɹ ɪ . æ k t s . ɒ n
reacts upon	ɹ ɪ æ k t s ə p ɒ n	ɹ ɪ . æ k t s . ə . p ɒ n
read	ɹ iː d	ɹ iː d
read	ɹ ɛ d	ɹ ɛ d
read for	ɹ iː d f ɔː	ɹ iː d . f ɔː
read for	ɹ ɛ d f ɔː	ɹ ɛ d . f ɔː
read into	ɹ iː d ɪ n t uː	ɹ iː d . ɪ n . t uː
read into	ɹ ɛ d ɪ n t uː	ɹ ɛ d . ɪ n . t uː
read out	ɹ iː d aʊ t	ɹ iː d . aʊ t
read out	ɹ ɛ d aʊ t	ɹ ɛ d . aʊ t
read over	ɹ iː d əʊ v ə	ɹ iː d . əʊ . v ə
read over	ɹ ɛ d əʊ v ə	ɹ ɛ d . əʊ . v ə
read through	ɹ iː d θ ɹ uː	ɹ iː d . θ ɹ uː
read through	ɹ ɛ d θ ɹ uː	ɹ ɛ d . θ ɹ uː
read up	ɹ iː d ʌ p	ɹ iː d . ʌ p
read up	ɹ ɛ d ʌ p	ɹ ɛ d . ʌ p
readable	ɹ iː d ə b l̩	ɹ iː . d ə . b l̩
readdress	ɹ iː ə d ɹ ɛ s	ɹ iː . ə . d ɹ ɛ s
readdressed	ɹ iː ə d ɹ ɛ s t	ɹ iː . ə . d ɹ ɛ s t
readdresses	ɹ iː ə d ɹ ɛ s ɪ z	ɹ iː . ə . d ɹ ɛ . s ɪ z
readdressing	ɹ iː ə d ɹ ɛ s ɪ ŋ	ɹ iː . ə . d ɹ ɛ . s ɪ ŋ
reader	ɹ iː d ə	ɹ iː . d ə
readers	ɹ iː d ə z	ɹ iː . d ə z
readership	ɹ iː d ə ʃ ɪ p	ɹ iː . d ə . ʃ ɪ p
readied	ɹ ɛ d ɪ d	ɹ ɛ . d ɪ d
readier	ɹ ɛ d ɪə	ɹ ɛ . d ɪə
readies	ɹ ɛ d ɪ z	ɹ ɛ . d ɪ z
readiest	ɹ ɛ d ɪ ɪ s t	ɹ ɛ . d ɪ . ɪ s t
readily	ɹ ɛ d ɪ l ɪ	ɹ ɛ . d ɪ . l ɪ
readiness	ɹ ɛ d ɪ n ɪ s	ɹ ɛ . d ɪ . n ɪ s
reading	ɹ iː d ɪ ŋ	ɹ iː . d ɪ ŋ
reading desk	ɹ iː d ɪ ŋ d ɛ s k	ɹ iː . d ɪ ŋ . d ɛ s k
reading desks	ɹ iː d ɪ ŋ d ɛ s k s	ɹ iː . d ɪ ŋ . d ɛ s k s
reading for	ɹ iː d ɪ ŋ f ɔː	ɹ iː . d ɪ ŋ . f ɔː
reading into	ɹ iː d ɪ ŋ ɪ n t uː	ɹ iː . d ɪ ŋ . ɪ n . t uː
reading out	ɹ iː d ɪ ŋ aʊ t	ɹ iː . d ɪ ŋ . aʊ t
reading through	ɹ iː d ɪ ŋ θ ɹ uː	ɹ iː . d ɪ ŋ . θ ɹ uː
reading up	ɹ iː d ɪ ŋ ʌ p	ɹ iː . d ɪ ŋ . ʌ p
reading-glasses	ɹ iː d ɪ ŋ ɡ l ɑː s ɪ z	ɹ iː . d ɪ ŋ . ɡ l ɑː . s ɪ z
reading-lamp	ɹ iː d ɪ ŋ l æ m p	ɹ iː . d ɪ ŋ . l æ m p
reading-lamps	ɹ iː d ɪ ŋ l æ m p s	ɹ iː . d ɪ ŋ . l æ m p s
reading-room	ɹ iː d ɪ ŋ ɹ ʊ m	ɹ iː . d ɪ ŋ . ɹ ʊ m
readings	ɹ iː d ɪ ŋ z	ɹ iː . d ɪ ŋ z
readjust	ɹ iː ə d͡ʒ ʌ s t	ɹ iː . ə . d͡ʒ ʌ s t
readjusted	ɹ iː ə d͡ʒ ʌ s t ɪ d	ɹ iː . ə . d͡ʒ ʌ . s t ɪ d
readjusting	ɹ iː ə d͡ʒ ʌ s t ɪ ŋ	ɹ iː . ə . d͡ʒ ʌ . s t ɪ ŋ
readjustment	ɹ iː ə d͡ʒ ʌ s t m ə n t	ɹ iː . ə . d͡ʒ ʌ s t . m ə n t
readjustments	ɹ iː ə d͡ʒ ʌ s t m ə n t s	ɹ iː . ə . d͡ʒ ʌ s t . m ə n t s
readjusts	ɹ iː ə d͡ʒ ʌ s t s	ɹ iː . ə . d͡ʒ ʌ s t s
readout	ɹ iː d aʊ t	ɹ iː d . aʊ t
reads	ɹ iː d z	ɹ iː d z
reads for	ɹ iː d z f ɔː	ɹ iː d z . f ɔː
reads into	ɹ iː d z ɪ n t uː	ɹ iː d z . ɪ n . t uː
reads out	ɹ iː d z aʊ t	ɹ iː d z . aʊ t
reads over	ɹ iː d z əʊ v ə	ɹ iː d z . əʊ . v ə
reads through	ɹ iː d z θ ɹ uː	ɹ iː d z . θ ɹ uː
reads up	ɹ iː d z ʌ p	ɹ iː d z . ʌ p
ready	ɹ ɛ d ɪ	ɹ ɛ . d ɪ
ready cash	ɹ ɛ d ɪ k æ ʃ	ɹ ɛ . d ɪ . k æ ʃ
ready cashes	ɹ ɛ d ɪ k æ ʃ ɪ z	ɹ ɛ . d ɪ . k æ . ʃ ɪ z
ready money	ɹ ɛ d ɪ m ʌ n ɪ	ɹ ɛ . d ɪ . m ʌ . n ɪ
ready moneys	ɹ ɛ d ɪ m ʌ n ɪ z	ɹ ɛ . d ɪ . m ʌ . n ɪ z
ready reckoner	ɹ ɛ d ɪ ɹ ɛ k n̩ ə	ɹ ɛ . d ɪ . ɹ ɛ . k n̩ . ə
ready reckoners	ɹ ɛ d ɪ ɹ ɛ k n̩ ə z	ɹ ɛ . d ɪ . ɹ ɛ . k n̩ . ə z
ready-made	ɹ ɛ d ɪ m eɪ d	ɹ ɛ . d ɪ . m eɪ d
ready-to-wear	ɹ ɛ d ɪ t uː w ɛə	ɹ ɛ . d ɪ . t uː . w ɛə
readying	ɹ ɛ d ɪ ɪ ŋ	ɹ ɛ . d ɪ . ɪ ŋ
reaffirm	ɹ iː ə f ɜː m	ɹ iː . ə . f ɜː m
reaffirmed	ɹ iː ə f ɜː m d	ɹ iː . ə . f ɜː m d
reaffirming	ɹ iː ə f ɜː m ɪ ŋ	ɹ iː . ə . f ɜː . m ɪ ŋ
reaffirms	ɹ iː ə f ɜː m z	ɹ iː . ə . f ɜː m z
reafforest	ɹ iː ə f ɒ ɹ ɪ s t	ɹ iː . ə . f ɒ . ɹ ɪ s t
reafforestation	ɹ iː ə f ɒ ɹ ɪ s t eɪ ʃ n̩	ɹ iː . ə . f ɒ . ɹ ɪ . s t eɪ . ʃ n̩
reafforested	ɹ iː ə f ɒ ɹ ɪ s t ɪ d	ɹ iː . ə . f ɒ . ɹ ɪ s . t ɪ d
reafforesting	ɹ iː ə f ɒ ɹ ɪ s t ɪ ŋ	ɹ iː . ə . f ɒ . ɹ ɪ . s t ɪ ŋ
reafforests	ɹ iː ə f ɒ ɹ ɪ s t s	ɹ iː . ə . f ɒ . ɹ ɪ s t s
reagent	ɹ iː eɪ d͡ʒ ə n t	ɹ iː . eɪ . d͡ʒ ə n t
real	ɹ eɪ ɑː l	ɹ eɪ . ɑː l
real	ɹ ɪə l	ɹ ɪə l
real estate agent	ɹ ɪə l ɪ s t eɪ t eɪ d͡ʒ ə n t	ɹ ɪə l . ɪ . s t eɪ t . eɪ . d͡ʒ ə n t
real estate agents	ɹ ɪə l ɪ s t eɪ t eɪ d͡ʒ ə n t s	ɹ ɪə l . ɪ . s t eɪ t . eɪ . d͡ʒ ə n t s
real property	ɹ ɪə l p ɹ ɒ p ə t ɪ	ɹ ɪə l . p ɹ ɒ . p ə . t ɪ
real time	ɹ ɪə l t aɪ m	ɹ ɪə l . t aɪ m
realign	ɹ iː ə l aɪ n	ɹ iː . ə . l aɪ n
realigned	ɹ iː ə l aɪ n d	ɹ iː . ə . l aɪ n d
realigning	ɹ iː ə l aɪ n ɪ ŋ	ɹ iː . ə . l aɪ . n ɪ ŋ
realignment	ɹ iː ə l aɪ n m ə n t	ɹ iː . ə . l aɪ n . m ə n t
realism	ɹ ɪə l ɪ z ə m	ɹ ɪə . l ɪ . z ə m
realist	ɹ ɪə l ɪ s t	ɹ ɪə . l ɪ s t
realistically	ɹ ɪə l ɪ s t ɪ k ə l ɪ	ɹ ɪə . l ɪ . s t ɪ . k ə . l ɪ
realists	ɹ ɪə l ɪ s t s	ɹ ɪə . l ɪ s t s
realities	ɹ ɪ æ l ə t ɪ z	ɹ ɪ . æ . l ə . t ɪ z
reality	ɹ ɪ æ l ə t ɪ	ɹ ɪ . æ . l ə . t ɪ
realizable	ɹ ɪə l aɪ z ə b l̩	ɹ ɪə . l aɪ . z ə . b l̩
realization	ɹ ɪə l aɪ z eɪ ʃ n̩	ɹ ɪə . l aɪ . z eɪ . ʃ n̩
realize	ɹ ɪə l aɪ z	ɹ ɪə . l aɪ z
realize on	ɹ ɪə l aɪ z ɒ n	ɹ ɪə . l aɪ z . ɒ n
realized	ɹ ɪə l aɪ z d	ɹ ɪə . l aɪ z d
realized on	ɹ ɪə l aɪ z d ɒ n	ɹ ɪə . l aɪ z d . ɒ n
realizes	ɹ ɪə l aɪ z ɪ z	ɹ ɪə . l aɪ . z ɪ z
realizes on	ɹ ɪə l aɪ z ɪ z ɒ n	ɹ ɪə . l aɪ . z ɪ z . ɒ n
realizing	ɹ ɪə l aɪ z ɪ ŋ	ɹ ɪə . l aɪ . z ɪ ŋ
realizing on	ɹ ɪə l aɪ z ɪ ŋ ɒ n	ɹ ɪə . l aɪ . z ɪ ŋ . ɒ n
really	ɹ ɪə l ɪ	ɹ ɪə . l ɪ
realm	ɹ ɛ l m	ɹ ɛ l m
realms	ɹ ɛ l m z	ɹ ɛ l m z
realness	ɹ ɪə l n ɪ s	ɹ ɪə l . n ɪ s
realpolitik	ɹ eɪ ɑː l p ɒ l ɪ t iː k	ɹ eɪ . ɑː l . p ɒ . l ɪ . t iː k
reals	ɹ eɪ ɑː l z	ɹ eɪ . ɑː l z
realtor	ɹ ɪə l t ə	ɹ ɪə l . t ə
realtors	ɹ ɪə l t ə z	ɹ ɪə l . t ə z
realty	ɹ ɪə l t ɪ	ɹ ɪə l . t ɪ
ream	ɹ iː m	ɹ iː m
reams	ɹ iː m z	ɹ iː m z
reanimate	ɹ iː æ n ɪ m eɪ t	ɹ iː . æ . n ɪ . m eɪ t
reanimated	ɹ iː æ n ɪ m eɪ t ɪ d	ɹ iː . æ . n ɪ . m eɪ . t ɪ d
reanimating	ɹ iː æ n ɪ m eɪ t ɪ ŋ	ɹ iː . æ . n ɪ . m eɪ . t ɪ ŋ
reap	ɹ iː p	ɹ iː p
reaped	ɹ iː p t	ɹ iː p t
reaper	ɹ iː p ə	ɹ iː . p ə
reaper and binder	ɹ iː p ə ɹ æ n d b aɪ n d ə	ɹ iː . p ə . ɹ æ n d . b aɪ n . d ə
reaper and binders	ɹ iː p ə ɹ æ n d b aɪ n d ə z	ɹ iː . p ə . ɹ æ n d . b aɪ n . d ə z
reaphook	ɹ iː p h ʊ k	ɹ iː p . h ʊ k
reaphooks	ɹ iː p h ʊ k s	ɹ iː p . h ʊ k s
reaping	ɹ iː p ɪ ŋ	ɹ iː . p ɪ ŋ
reaping-hook	ɹ iː p ɪ ŋ h ʊ k	ɹ iː . p ɪ ŋ . h ʊ k
reaping-hooks	ɹ iː p ɪ ŋ h ʊ k s	ɹ iː . p ɪ ŋ . h ʊ k s
reappear	ɹ iː ə p ɪə	ɹ iː . ə . p ɪə
reappearance	ɹ iː ə p ɪə ɹ ə n s	ɹ iː . ə . p ɪə . ɹ ə n s
reappeared	ɹ iː ə p ɪə d	ɹ iː . ə . p ɪə d
reappearing	ɹ iː ə p ɪə ɹ ɪ ŋ	ɹ iː . ə . p ɪə . ɹ ɪ ŋ
reappraisal	ɹ iː ə p ɹ eɪ z ə l	ɹ iː . ə . p ɹ eɪ . z ə l
reappraisals	ɹ iː ə p ɹ eɪ z ə l z	ɹ iː . ə . p ɹ eɪ . z ə l z
reaps	ɹ iː p s	ɹ iː p s
rear	ɹ ɪə	ɹ ɪə
rear-admiral	ɹ ɪə æ d m ə ɹ ə l	ɹ ɪə . æ d . m ə . ɹ ə l
reared	ɹ ɪə d	ɹ ɪə d
rearguard	ɹ ɪə ɡ ɑː d	ɹ ɪə . ɡ ɑː d
rearguards	ɹ ɪə ɡ ɑː d z	ɹ ɪə . ɡ ɑː d z
rearing	ɹ ɪə ɹ ɪ ŋ	ɹ ɪə . ɹ ɪ ŋ
rearm	ɹ iː ɑː m	ɹ iː . ɑː m
rearmament	ɹ ɪ ɑː m ə m ə n t	ɹ ɪ . ɑː . m ə . m ə n t
rearmed	ɹ iː ɑː m d	ɹ iː . ɑː m d
rearming	ɹ iː ɑː m ɪ ŋ	ɹ iː . ɑː . m ɪ ŋ
rearmost	ɹ ɪə m əʊ s t	ɹ ɪə . m əʊ s t
rearms	ɹ iː ɑː m z	ɹ iː . ɑː m z
rearrange	ɹ iː ə ɹ eɪ n d͡ʒ	ɹ iː . ə . ɹ eɪ n d͡ʒ
rearranged	ɹ iː ə ɹ eɪ n d͡ʒ d	ɹ iː . ə . ɹ eɪ n d͡ʒ d
rearrangement	ɹ iː ə ɹ eɪ n d͡ʒ m ə n t	ɹ iː . ə . ɹ eɪ n d͡ʒ . m ə n t
rearrangements	ɹ iː ə ɹ eɪ n d͡ʒ m ə n t s	ɹ iː . ə . ɹ eɪ n d͡ʒ . m ə n t s
rearranges	ɹ iː ə ɹ eɪ n d͡ʒ ɪ z	ɹ iː . ə . ɹ eɪ n . d͡ʒ ɪ z
rearranging	ɹ iː ə ɹ eɪ n d͡ʒ ɪ ŋ	ɹ iː . ə . ɹ eɪ n . d͡ʒ ɪ ŋ
rears	ɹ ɪə z	ɹ ɪə z
rearward	ɹ ɪə w ə d	ɹ ɪə . w ə d
rearwards	ɹ ɪə w ə d z	ɹ ɪə . w ə d z
reason	ɹ iː z n̩	ɹ iː . z n̩
reason out	ɹ iː z n̩ aʊ t	ɹ iː . z n̩ . aʊ t
reason with	ɹ iː z n̩ w ɪ ð	ɹ iː . z n̩ . w ɪ ð
reasonable	ɹ iː z n̩ ə b l̩	ɹ iː . z n̩ . ə . b l̩
reasonableness	ɹ iː z n̩ ə b l̩ n ɪ s	ɹ iː . z n̩ . ə . b l̩ . n ɪ s
reasonably	ɹ iː z n̩ ə b l ɪ	ɹ iː . z n̩ . ə . b l ɪ
reasoned	ɹ iː z n̩ d	ɹ iː . z n̩ d
reasoned out	ɹ iː z n̩ d aʊ t	ɹ iː . z n̩ d . aʊ t
reasoned with	ɹ iː z n̩ d w ɪ ð	ɹ iː . z n̩ d . w ɪ ð
reasoner	ɹ iː z n̩ ə	ɹ iː . z n̩ . ə
reasoners	ɹ iː z n̩ ə z	ɹ iː . z n̩ . ə z
reasoning	ɹ iː z n̩ ɪ ŋ	ɹ iː . z n̩ . ɪ ŋ
reasoning out	ɹ iː z n̩ ɪ ŋ aʊ t	ɹ iː . z n̩ . ɪ ŋ . aʊ t
reasoning with	ɹ iː z n̩ ɪ ŋ w ɪ ð	ɹ iː . z n̩ . ɪ ŋ . w ɪ ð
reasons	ɹ iː z n̩ z	ɹ iː . z n̩ z
reasons out	ɹ iː z n̩ z aʊ t	ɹ iː . z n̩ z . aʊ t
reasons with	ɹ iː z n̩ z w ɪ ð	ɹ iː . z n̩ z . w ɪ ð
reassure	ɹ iː ə ʃ ɔː	ɹ iː . ə . ʃ ɔː
reassured	ɹ iː ə ʃ ɔː d	ɹ iː . ə . ʃ ɔː d
reassures	ɹ iː ə ʃ ɔː z	ɹ iː . ə . ʃ ɔː z
reassuring	ɹ iː ə ʃ ɔː ɹ ɪ ŋ	ɹ iː . ə . ʃ ɔː . ɹ ɪ ŋ
reassuringly	ɹ iː ə ʃ ɔː ɹ ɪ ŋ l ɪ	ɹ iː . ə . ʃ ɔː . ɹ ɪ ŋ . l ɪ
rebarbative	ɹ ɪ b ɑː b ə t ɪ v	ɹ ɪ . b ɑː . b ə . t ɪ v
rebate	ɹ iː b eɪ t	ɹ iː . b eɪ t
rebel	ɹ ɛ b l̩	ɹ ɛ . b l̩
rebel	ɹ ɪ b ɛ l	ɹ ɪ . b ɛ l
rebelled	ɹ ɪ b ɛ l d	ɹ ɪ . b ɛ l d
rebelling	ɹ ɪ b ɛ l ɪ ŋ	ɹ ɪ . b ɛ . l ɪ ŋ
rebellion	ɹ ɪ b ɛ l j ə n	ɹ ɪ . b ɛ l . j ə n
rebellions	ɹ ɪ b ɛ l j ə n z	ɹ ɪ . b ɛ l . j ə n z
rebellious	ɹ ɪ b ɛ l j ə s	ɹ ɪ . b ɛ l . j ə s
rebelliously	ɹ ɪ b ɛ l j ə s l ɪ	ɹ ɪ . b ɛ l . j ə s . l ɪ
rebelliousness	ɹ ɪ b ɛ l j ə s n ɪ s	ɹ ɪ . b ɛ l . j ə s . n ɪ s
rebind	ɹ iː b aɪ n d	ɹ iː . b aɪ n d
rebinding	ɹ iː b aɪ n d ɪ ŋ	ɹ iː . b aɪ n . d ɪ ŋ
rebinds	ɹ iː b aɪ n d z	ɹ iː . b aɪ n d z
rebirth	ɹ iː b ɜː θ	ɹ iː . b ɜː θ
reborn	ɹ iː b ɔː n	ɹ iː . b ɔː n
rebound	ɹ iː b aʊ n d	ɹ iː . b aʊ n d
rebound	ɹ ɪ b aʊ n d	ɹ ɪ . b aʊ n d
rebound on	ɹ ɪ b aʊ n d ɒ n	ɹ ɪ . b aʊ n d . ɒ n
rebound upon	ɹ ɪ b aʊ n d ə p ɒ n	ɹ ɪ . b aʊ n d . ə . p ɒ n
rebounded	ɹ ɪ b aʊ n d ɪ d	ɹ ɪ . b aʊ n . d ɪ d
rebounded on	ɹ ɪ b aʊ n d ɪ d ɒ n	ɹ ɪ . b aʊ n . d ɪ d . ɒ n
rebounded upon	ɹ ɪ b aʊ n d ɪ d ə p ɒ n	ɹ ɪ . b aʊ n . d ɪ d . ə . p ɒ n
rebounding	ɹ ɪ b aʊ n d ɪ ŋ	ɹ ɪ . b aʊ n . d ɪ ŋ
rebounding on	ɹ ɪ b aʊ n d ɪ ŋ ɒ n	ɹ ɪ . b aʊ n . d ɪ ŋ . ɒ n
rebounding upon	ɹ ɪ b aʊ n d ɪ ŋ ə p ɒ n	ɹ ɪ . b aʊ n . d ɪ ŋ . ə . p ɒ n
rebounds	ɹ ɪ b aʊ n d z	ɹ ɪ . b aʊ n d z
rebounds on	ɹ ɪ b aʊ n d z ɒ n	ɹ ɪ . b aʊ n d z . ɒ n
rebounds upon	ɹ ɪ b aʊ n d z ə p ɒ n	ɹ ɪ . b aʊ n d z . ə . p ɒ n
rebuff	ɹ ɪ b ʌ f	ɹ ɪ . b ʌ f
rebuffed	ɹ ɪ b ʌ f t	ɹ ɪ . b ʌ f t
rebuffing	ɹ ɪ b ʌ f ɪ ŋ	ɹ ɪ . b ʌ . f ɪ ŋ
rebuffs	ɹ ɪ b ʌ f s	ɹ ɪ . b ʌ f s
rebuild	ɹ iː b ɪ l d	ɹ iː . b ɪ l d
rebuilding	ɹ iː b ɪ l d ɪ ŋ	ɹ iː . b ɪ l . d ɪ ŋ
rebuilds	ɹ iː b ɪ l d z	ɹ iː . b ɪ l d z
rebuilt	ɹ iː b ɪ l t	ɹ iː . b ɪ l t
rebuke	ɹ ɪ b j uː k	ɹ ɪ . b j uː k
rebuked	ɹ ɪ b j uː k t	ɹ ɪ . b j uː k t
rebuses	ɹ iː b ə s ɪ z	ɹ iː . b ə . s ɪ z
rebut	ɹ ɪ b ʌ t	ɹ ɪ . b ʌ t
rebuts	ɹ ɪ b ʌ t s	ɹ ɪ . b ʌ t s
rebuttal	ɹ ɪ b ʌ t l̩	ɹ ɪ . b ʌ . t l̩
rebuttals	ɹ ɪ b ʌ t l̩ z	ɹ ɪ . b ʌ . t l̩ z
rebutted	ɹ ɪ b ʌ t ɪ d	ɹ ɪ . b ʌ . t ɪ d
rebutting	ɹ ɪ b ʌ t ɪ ŋ	ɹ ɪ . b ʌ . t ɪ ŋ
recalcitrance	ɹ ɪ k æ l s ɪ t ɹ ə n s	ɹ ɪ . k æ l . s ɪ . t ɹ ə n s
recalcitrancy	ɹ ɪ k æ l s ɪ t ɹ ə n s s ɪ	ɹ ɪ . k æ l . s ɪ . t ɹ ə n s . s ɪ
recalcitrant	ɹ ɪ k æ l s ɪ t ɹ ə n t	ɹ ɪ . k æ l . s ɪ . t ɹ ə n t
recall	ɹ ɪ k ɔː l	ɹ ɪ . k ɔː l
recallable	ɹ ɪ k ɔː l ə b l̩	ɹ ɪ . k ɔː . l ə . b l̩
recalled	ɹ ɪ k ɔː l d	ɹ ɪ . k ɔː l d
recalls	ɹ ɪ k ɔː l z	ɹ ɪ . k ɔː l z
recant	ɹ ɪ k æ n t	ɹ ɪ . k æ n t
recantation	ɹ iː k æ n t eɪ ʃ n̩	ɹ iː . k æ n . t eɪ . ʃ n̩
recantations	ɹ iː k æ n t eɪ ʃ n̩ z	ɹ iː . k æ n . t eɪ . ʃ n̩ z
recanted	ɹ ɪ k æ n t ɪ d	ɹ ɪ . k æ n . t ɪ d
recanting	ɹ ɪ k æ n t ɪ ŋ	ɹ ɪ . k æ n . t ɪ ŋ
recants	ɹ ɪ k æ n t s	ɹ ɪ . k æ n t s
recap	ɹ iː k æ p	ɹ iː . k æ p
recapitulate	ɹ iː k ə p ɪ t j ʊ l eɪ t	ɹ iː . k ə . p ɪ . t j ʊ . l eɪ t
recapitulated	ɹ iː k ə p ɪ t j ʊ l eɪ t ɪ d	ɹ iː . k ə . p ɪ . t j ʊ . l eɪ . t ɪ d
recapitulates	ɹ iː k ə p ɪ t j ʊ l eɪ t s	ɹ iː . k ə . p ɪ . t j ʊ . l eɪ t s
recapitulating	ɹ iː k ə p ɪ t j ʊ l eɪ t ɪ ŋ	ɹ iː . k ə . p ɪ . t j ʊ . l eɪ . t ɪ ŋ
recapitulation	ɹ iː k ə p ɪ t j ʊ l eɪ ʃ n̩	ɹ iː . k ə . p ɪ . t j ʊ . l eɪ . ʃ n̩
recapitulations	ɹ iː k ə p ɪ t j ʊ l eɪ ʃ n̩ z	ɹ iː . k ə . p ɪ . t j ʊ . l eɪ . ʃ n̩ z
recapped	ɹ iː k æ p t	ɹ iː . k æ p t
recapping	ɹ iː k æ p ɪ ŋ	ɹ iː . k æ . p ɪ ŋ
recaps	ɹ iː k æ p s	ɹ iː . k æ p s
recapture	ɹ iː k æ p t͡ʃ ə	ɹ iː . k æ p . t͡ʃ ə
recaptured	ɹ iː k æ p t͡ʃ ə d	ɹ iː . k æ p . t͡ʃ ə d
recaptures	ɹ iː k æ p t͡ʃ ə z	ɹ iː . k æ p . t͡ʃ ə z
recapturing	ɹ iː k æ p t͡ʃ ə ɹ ɪ ŋ	ɹ iː . k æ p . t͡ʃ ə . ɹ ɪ ŋ
recast	ɹ iː k ɑː s t	ɹ iː . k ɑː s t
recasting	ɹ iː k ɑː s t ɪ ŋ	ɹ iː . k ɑː . s t ɪ ŋ
recce	ɹ ɛ k ɪ	ɹ ɛ . k ɪ
recces	ɹ ɛ k ɪ z	ɹ ɛ . k ɪ z
recd	ɹ ɪ s iː v d	ɹ ɪ . s iː v d
recede	ɹ ɪ s iː d	ɹ ɪ . s iː d
receded	ɹ ɪ s iː d ɪ d	ɹ ɪ . s iː . d ɪ d
recedes	ɹ ɪ s iː d z	ɹ ɪ . s iː d z
receding	ɹ ɪ s iː d ɪ ŋ	ɹ ɪ . s iː . d ɪ ŋ
receipt	ɹ ɪ s iː t	ɹ ɪ . s iː t
receipted	ɹ ɪ s iː t ɪ d	ɹ ɪ . s iː . t ɪ d
receipting	ɹ ɪ s iː t ɪ ŋ	ɹ ɪ . s iː . t ɪ ŋ
receipts	ɹ ɪ s iː t s	ɹ ɪ . s iː t s
receivable	ɹ ɪ s iː v ə b l̩	ɹ ɪ . s iː . v ə . b l̩
receive	ɹ ɪ s iː v	ɹ ɪ . s iː v
received	ɹ ɪ s iː v d	ɹ ɪ . s iː v d
receivers	ɹ ɪ s iː v ə z	ɹ ɪ . s iː . v ə z
receivership	ɹ ɪ s iː v ə ʃ ɪ p	ɹ ɪ . s iː . v ə . ʃ ɪ p
receives	ɹ ɪ s iː v z	ɹ ɪ . s iː v z
receiving	ɹ ɪ s iː v ɪ ŋ	ɹ ɪ . s iː . v ɪ ŋ
receiving-set	ɹ ɪ s iː v ɪ ŋ s ɛ t	ɹ ɪ . s iː . v ɪ ŋ . s ɛ t
